"@timestamp","process.name","process.memory.pct","system.process.memory.rss.bytes","process.cpu.pct"
"Aug 27, 2021 @ 00:27:57.614","Discord.exe","0.8%","125.7MB","0.3%"
"Aug 27, 2021 @ 00:27:57.614","firefox.exe","2.2%","351.5MB","0.3%"
"Aug 27, 2021 @ 00:27:57.614","firefox.exe","5.4%","875.3MB","0%"
"Aug 27, 2021 @ 00:27:57.614","firefox.exe","3.3%","543.2MB","0%"
"Aug 27, 2021 @ 00:27:57.614","firefox.exe","3.2%","512.9MB","0.1%"
"Aug 27, 2021 @ 00:27:57.614","firefox.exe","2.6%","426.3MB","0%"
"Aug 27, 2021 @ 00:27:47.615","pycharm64.exe","6.5%",1GB,"5.2%"
"Aug 27, 2021 @ 00:27:47.615","dwm.exe","1%",154MB,"0.9%"
"Aug 27, 2021 @ 00:27:47.615","Discord.exe","0.8%","125.1MB","0.4%"
"Aug 27, 2021 @ 00:27:47.615","firefox.exe","1.9%","316.4MB","0.3%"
"Aug 27, 2021 @ 00:27:47.615","steam.exe","0.3%","50.4MB","0.3%"
"Aug 27, 2021 @ 00:27:47.615","firefox.exe","5.4%","875.3MB","0%"
"Aug 27, 2021 @ 00:27:47.615","firefox.exe","3.3%","543.2MB","0%"
"Aug 27, 2021 @ 00:27:47.615","firefox.exe","3.2%",513MB,"0%"
"Aug 27, 2021 @ 00:27:47.615","firefox.exe","2.6%",426MB,"0.1%"
"Aug 27, 2021 @ 00:27:37.619","pycharm64.exe","6.5%",1GB,"6.6%"
"Aug 27, 2021 @ 00:27:37.619","dwm.exe","1%","154.1MB","0.6%"
"Aug 27, 2021 @ 00:27:37.619","firefox.exe","2.9%","474.6MB","0.5%"
"Aug 27, 2021 @ 00:27:37.619","steam.exe","0.3%","50.4MB","0.4%"
"Aug 27, 2021 @ 00:27:37.619","firefox.exe","1.9%","313.6MB","0.3%"
"Aug 27, 2021 @ 00:27:37.619","firefox.exe","5.4%","875.3MB","0.1%"
"Aug 27, 2021 @ 00:27:37.619","firefox.exe","3.3%","543.5MB","0%"
"Aug 27, 2021 @ 00:27:37.619","firefox.exe","3.2%","512.8MB","0.1%"
"Aug 27, 2021 @ 00:27:27.620","pycharm64.exe","6.5%",1GB,"2.6%"
"Aug 27, 2021 @ 00:27:27.620","dwm.exe","0.9%","146.6MB","0.6%"
"Aug 27, 2021 @ 00:27:27.620","SndVol.exe","0.1%","12.2MB","0.4%"
"Aug 27, 2021 @ 00:27:27.620","Taskmgr.exe","0.2%","36.1MB","0.4%"
"Aug 27, 2021 @ 00:27:27.620","steam.exe","0.3%","50.4MB","0.4%"
"Aug 27, 2021 @ 00:27:27.620","firefox.exe","5.4%","875.5MB","0%"
"Aug 27, 2021 @ 00:27:27.620","firefox.exe","3.3%","543.9MB","0%"
"Aug 27, 2021 @ 00:27:27.620","firefox.exe","3.1%","511.6MB","0%"
"Aug 27, 2021 @ 00:27:27.620","firefox.exe","2.6%","427.4MB","0%"
"Aug 27, 2021 @ 00:27:17.612","pycharm64.exe","6.5%",1GB,"2.6%"
"Aug 27, 2021 @ 00:27:17.612","dwm.exe","0.9%","152.9MB","0.7%"
"Aug 27, 2021 @ 00:27:17.612","steam.exe","0.3%","50.4MB","0.4%"
"Aug 27, 2021 @ 00:27:17.612","SteelSeriesEngine.exe","0.4%","68.3MB","0.3%"
"Aug 27, 2021 @ 00:27:17.612","SndVol.exe","0.1%","12.2MB","0.3%"
"Aug 27, 2021 @ 00:27:17.612","firefox.exe","5.4%","875.9MB","0%"
"Aug 27, 2021 @ 00:27:17.612","firefox.exe","3.3%","543.9MB","0.1%"
"Aug 27, 2021 @ 00:27:17.612","firefox.exe","3.1%","511.5MB","0%"
"Aug 27, 2021 @ 00:27:17.612","firefox.exe","2.6%","428.7MB","0%"
"Aug 27, 2021 @ 00:27:07.617","pycharm64.exe","6.5%",1GB,"4.8%"
"Aug 27, 2021 @ 00:27:07.617","python.exe","0.8%","136.5MB","1.3%"
"Aug 27, 2021 @ 00:27:07.617","dwm.exe","1%","159.1MB","0.7%"
"Aug 27, 2021 @ 00:27:07.617","explorer.exe","0.7%","110.8MB","0.3%"
"Aug 27, 2021 @ 00:27:07.617","firefox.exe","1.9%","313.1MB","0.3%"
"Aug 27, 2021 @ 00:27:07.617","firefox.exe","5.4%","875.9MB","0.2%"
"Aug 27, 2021 @ 00:27:07.617","firefox.exe","3.3%",543MB,"0%"
"Aug 27, 2021 @ 00:27:07.617","firefox.exe","3.1%","511.4MB","0%"
"Aug 27, 2021 @ 00:27:07.617","firefox.exe","2.6%","428.8MB","0%"
"Aug 27, 2021 @ 00:26:57.616","pycharm64.exe","6.5%",1GB,"2.7%"
"Aug 27, 2021 @ 00:26:57.616","sqlservr.exe","0.4%",57MB,"1.2%"
"Aug 27, 2021 @ 00:26:57.616","dwm.exe","0.9%","151.8MB","0.9%"
"Aug 27, 2021 @ 00:26:57.616","CefSharp.BrowserSubprocess.exe","0.1%","15.5MB","0.4%"
"Aug 27, 2021 @ 00:26:57.616","Discord.exe","0.8%",126MB,"0.3%"
"Aug 27, 2021 @ 00:26:57.616","firefox.exe","5.4%","871.8MB","0%"
"Aug 27, 2021 @ 00:26:57.616","firefox.exe","3.3%",543MB,"0%"
"Aug 27, 2021 @ 00:26:57.616","firefox.exe","3.1%","511.4MB","0%"
"Aug 27, 2021 @ 00:26:57.616","firefox.exe","2.6%","428.9MB","0%"
"Aug 27, 2021 @ 00:26:47.616","pycharm64.exe","6.5%",1GB,"1.4%"
"Aug 27, 2021 @ 00:26:47.616","firefox.exe","5.4%","871.6MB","1.3%"
"Aug 27, 2021 @ 00:26:47.616","sqlservr.exe","0.4%",57MB,"1%"
"Aug 27, 2021 @ 00:26:47.616","dwm.exe","0.9%",151MB,"0.6%"
"Aug 27, 2021 @ 00:26:47.616","firefox.exe","1.9%","316.2MB","0.4%"
"Aug 27, 2021 @ 00:26:47.616","firefox.exe","3.3%",543MB,"0%"
"Aug 27, 2021 @ 00:26:47.616","firefox.exe","3.1%","511.5MB","0.1%"
"Aug 27, 2021 @ 00:26:47.616","firefox.exe","2.6%","428.8MB","0%"
"Aug 27, 2021 @ 00:26:37.612","pycharm64.exe","6.5%",1GB,"0.9%"
"Aug 27, 2021 @ 00:26:37.612","firefox.exe","2.6%","428.1MB","0.8%"
"Aug 27, 2021 @ 00:26:37.612","dwm.exe","0.8%","137.4MB","0.8%"
"Aug 27, 2021 @ 00:26:37.612","firefox.exe","5.4%","871.6MB","0.6%"
"Aug 27, 2021 @ 00:26:37.612","Discord.exe","0.8%","125.9MB","0.4%"
"Aug 27, 2021 @ 00:26:37.612","firefox.exe","3.3%",543MB,"0%"
"Aug 27, 2021 @ 00:26:37.612","firefox.exe","3.1%","511.3MB","0%"
"Aug 27, 2021 @ 00:26:27.618","pycharm64.exe","6.5%",1GB,"1.1%"
"Aug 27, 2021 @ 00:26:27.618","dwm.exe","0.8%","137.4MB","0.6%"
"Aug 27, 2021 @ 00:26:27.618","svchost.exe","0.1%","8.1MB","0.5%"
"Aug 27, 2021 @ 00:26:27.618","steam.exe","0.3%","50.4MB","0.3%"
"Aug 27, 2021 @ 00:26:27.618","SndVol.exe","0.1%","12.2MB","0.3%"
"Aug 27, 2021 @ 00:26:27.618","firefox.exe","5.4%","880.8MB","0%"
"Aug 27, 2021 @ 00:26:27.618","firefox.exe","3.3%",543MB,"0%"
"Aug 27, 2021 @ 00:26:27.618","firefox.exe","3.1%","511.2MB","0%"
"Aug 27, 2021 @ 00:26:27.618","firefox.exe","2.6%","430.4MB","0%"
"Aug 27, 2021 @ 00:26:17.614","pycharm64.exe","6.5%",1GB,"1%"
"Aug 27, 2021 @ 00:26:17.614","dwm.exe","1%","169.1MB","1%"
"Aug 27, 2021 @ 00:26:17.614","svchost.exe","0%","7.3MB","0.5%"
"Aug 27, 2021 @ 00:26:17.614","explorer.exe","0.7%","112.2MB","0.5%"
"Aug 27, 2021 @ 00:26:17.614","Taskmgr.exe","0.2%","36.1MB","0.3%"
"Aug 27, 2021 @ 00:26:17.614","firefox.exe","5.4%","881.4MB","0.1%"
"Aug 27, 2021 @ 00:26:17.614","firefox.exe","3.3%","543.1MB","0.1%"
"Aug 27, 2021 @ 00:26:17.614","firefox.exe","3.1%","511.2MB","0%"
"Aug 27, 2021 @ 00:26:17.614","firefox.exe","2.6%","430.4MB","0%"
"Aug 27, 2021 @ 00:26:07.611","pycharm64.exe","6.5%",1GB,"1.9%"
"Aug 27, 2021 @ 00:26:07.611","python.exe","0.8%","135.6MB","1.2%"
"Aug 27, 2021 @ 00:26:07.611","dwm.exe","1%","162.9MB","0.8%"
"Aug 27, 2021 @ 00:26:07.611","firefox.exe","2.7%",431MB,"0.6%"
"Aug 27, 2021 @ 00:26:07.611","Discord.exe","0.8%",126MB,"0.4%"
"Aug 27, 2021 @ 00:26:07.611","firefox.exe","5.5%","892.7MB","0.2%"
"Aug 27, 2021 @ 00:26:07.611","firefox.exe","3.3%","542.9MB","0%"
"Aug 27, 2021 @ 00:26:07.611","firefox.exe","3.2%","512.1MB","0%"
"Aug 27, 2021 @ 00:25:57.617","RazerCentralService.exe","0.4%",62MB,"1.1%"
"Aug 27, 2021 @ 00:25:57.617","dwm.exe","1.1%","185.9MB","0.9%"
"Aug 27, 2021 @ 00:25:57.617","pycharm64.exe","6.5%",1GB,"0.8%"
"Aug 27, 2021 @ 00:25:57.617","explorer.exe","0.7%","113.6MB","0.5%"
"Aug 27, 2021 @ 00:25:57.617","Discord.exe","0.8%",126MB,"0.4%"
"Aug 27, 2021 @ 00:25:57.617","firefox.exe","5.5%","890.1MB","0%"
"Aug 27, 2021 @ 00:25:57.617","firefox.exe","3.3%","543.1MB","0%"
"Aug 27, 2021 @ 00:25:57.617","firefox.exe","3.2%","512.1MB","0.1%"
"Aug 27, 2021 @ 00:25:57.617","firefox.exe","2.7%","431.2MB","0%"
"Aug 27, 2021 @ 00:25:47.614","sqlservr.exe","0.4%","57.4MB","3%"
"Aug 27, 2021 @ 00:25:47.614","pycharm64.exe","6.5%",1GB,"2.6%"
"Aug 27, 2021 @ 00:25:47.614","firefox.exe","5.5%","889.1MB","1.2%"
"Aug 27, 2021 @ 00:25:47.614","dwm.exe","1%","155.3MB","1%"
"Aug 27, 2021 @ 00:25:47.614","Discord.exe","0.8%",126MB,"0.3%"
"Aug 27, 2021 @ 00:25:47.614","firefox.exe","3.3%","542.8MB","0.1%"
"Aug 27, 2021 @ 00:25:47.614","firefox.exe","3.1%","511.8MB","0.1%"
"Aug 27, 2021 @ 00:25:47.614","firefox.exe","2.7%","431.2MB","0%"
"Aug 27, 2021 @ 00:25:37.612","pycharm64.exe","6.5%",1GB,"5.3%"
"Aug 27, 2021 @ 00:25:37.612","firefox.exe","2%","322.3MB","1.2%"
"Aug 27, 2021 @ 00:25:37.612","dwm.exe","1%","155.4MB","0.9%"
"Aug 27, 2021 @ 00:25:37.612","firefox.exe","5.8%","937.4MB","0.4%"
"Aug 27, 2021 @ 00:25:37.612","Discord.exe","0.8%","125.8MB","0.3%"
"Aug 27, 2021 @ 00:25:37.612","firefox.exe","3.3%","541.4MB","0%"
"Aug 27, 2021 @ 00:25:37.612","firefox.exe","3.1%","511.7MB","0%"
"Aug 27, 2021 @ 00:25:37.612","firefox.exe","2.7%","431.3MB","0%"
"Aug 27, 2021 @ 00:25:27.611","pycharm64.exe","6.5%",1GB,"3%"
"Aug 27, 2021 @ 00:25:27.611","dwm.exe","0.9%","147.9MB","1.2%"
"Aug 27, 2021 @ 00:25:27.611","firefox.exe","5.7%","935.3MB","0.8%"
"Aug 27, 2021 @ 00:25:27.611","Discord.exe","0.8%","125.8MB","0.4%"
"Aug 27, 2021 @ 00:25:27.611","CefSharp.BrowserSubprocess.exe","0.1%","20.1MB","0.3%"
"Aug 27, 2021 @ 00:25:27.611","firefox.exe","3.3%","541.4MB","0%"
"Aug 27, 2021 @ 00:25:27.611","firefox.exe","3.1%","511.7MB","0%"
"Aug 27, 2021 @ 00:25:27.611","firefox.exe","2.7%","431.3MB","0%"
"Aug 27, 2021 @ 00:25:17.620","pycharm64.exe","6.5%",1GB,"2.4%"
"Aug 27, 2021 @ 00:25:17.620","dwm.exe","0.9%","151.3MB","1.1%"
"Aug 27, 2021 @ 00:25:17.620","firefox.exe","5.7%","930.5MB","0.8%"
"Aug 27, 2021 @ 00:25:17.620","Discord.exe","0.8%","125.8MB","0.5%"
"Aug 27, 2021 @ 00:25:17.620","firefox.exe","2%","325.3MB","0.3%"
"Aug 27, 2021 @ 00:25:17.620","firefox.exe","3.3%","542.1MB","0.1%"
"Aug 27, 2021 @ 00:25:17.620","firefox.exe","3.1%","511.7MB","0%"
"Aug 27, 2021 @ 00:25:17.620","firefox.exe","2.7%","431.3MB","0%"
"Aug 27, 2021 @ 00:25:07.613","pycharm64.exe","6.5%",1GB,"2%"
"Aug 27, 2021 @ 00:25:07.613","python.exe","0.8%","135.1MB","1.3%"
"Aug 27, 2021 @ 00:25:07.613","firefox.exe","5.7%",924MB,"1%"
"Aug 27, 2021 @ 00:25:07.613","dwm.exe","1%","160.3MB","0.9%"
"Aug 27, 2021 @ 00:25:07.613","Discord.exe","0.8%","125.7MB","0.3%"
"Aug 27, 2021 @ 00:25:07.613","firefox.exe","3.3%","542.1MB","0%"
"Aug 27, 2021 @ 00:25:07.613","firefox.exe","3.1%","512.1MB","0%"
"Aug 27, 2021 @ 00:25:07.613","firefox.exe","2.7%",432MB,"0%"
"Aug 27, 2021 @ 00:24:57.618","pycharm64.exe","6.5%",1GB,"2.3%"
"Aug 27, 2021 @ 00:24:57.618","firefox.exe","5.6%","914.5MB","1.2%"
"Aug 27, 2021 @ 00:24:57.618","dwm.exe","0.9%","148.2MB","0.9%"
"Aug 27, 2021 @ 00:24:57.618","steam.exe","0.3%",52MB,"0.4%"
"Aug 27, 2021 @ 00:24:57.618","Discord.exe","0.8%","125.6MB","0.3%"
"Aug 27, 2021 @ 00:24:57.618","firefox.exe","3.3%","542.1MB","0%"
"Aug 27, 2021 @ 00:24:57.618","firefox.exe","3.1%",512MB,"0.1%"
"Aug 27, 2021 @ 00:24:57.618","firefox.exe","2.7%","432.1MB","0%"
"Aug 27, 2021 @ 00:24:47.611","firefox.exe","5.6%",906MB,"1.6%"
"Aug 27, 2021 @ 00:24:47.611","pycharm64.exe","6.5%",1GB,"1.4%"
"Aug 27, 2021 @ 00:24:47.611","firefox.exe","2%","323.2MB","0.7%"
"Aug 27, 2021 @ 00:24:47.611","dwm.exe","1%","160.5MB","0.7%"
"Aug 27, 2021 @ 00:24:47.611","sqlservr.exe","0.4%","57.6MB","0.6%"
"Aug 27, 2021 @ 00:24:47.611","firefox.exe","3.3%","542.4MB","0.1%"
"Aug 27, 2021 @ 00:24:47.611","firefox.exe","3.1%","511.4MB","0.1%"
"Aug 27, 2021 @ 00:24:47.611","firefox.exe","2.7%","432.1MB","0%"
"Aug 27, 2021 @ 00:24:37.616","firefox.exe","5.6%","914.3MB","4%"
"Aug 27, 2021 @ 00:24:37.616","pycharm64.exe","6.5%",1GB,"2.4%"
"Aug 27, 2021 @ 00:24:37.616","sqlservr.exe","0.4%","57.3MB","1.6%"
"Aug 27, 2021 @ 00:24:37.616","dwm.exe","0.9%","151.8MB","0.8%"
"Aug 27, 2021 @ 00:24:37.616","firefox.exe","2%","317.5MB","0.5%"
"Aug 27, 2021 @ 00:24:37.616","firefox.exe","3.3%","541.7MB","0.1%"
"Aug 27, 2021 @ 00:24:37.616","firefox.exe","3.1%","510.5MB","0%"
"Aug 27, 2021 @ 00:24:37.616","firefox.exe","2.7%","432.1MB","0%"
"Aug 27, 2021 @ 00:24:27.615","dwm.exe","1.1%","172.6MB","0.8%"
"Aug 27, 2021 @ 00:24:27.615","pycharm64.exe","6.5%",1GB,"0.6%"
"Aug 27, 2021 @ 00:24:27.615","svchost.exe","0.1%",8MB,"0.4%"
"Aug 27, 2021 @ 00:24:27.615","SndVol.exe","0.1%","12.2MB","0.4%"
"Aug 27, 2021 @ 00:24:27.615","CefSharp.BrowserSubprocess.exe","0.1%",20MB,"0.4%"
"Aug 27, 2021 @ 00:24:27.615","firefox.exe","5.3%","866.2MB","0.1%"
"Aug 27, 2021 @ 00:24:27.615","firefox.exe","3.3%","541.1MB","0%"
"Aug 27, 2021 @ 00:24:27.615","firefox.exe","3.1%","510.2MB","0%"
"Aug 27, 2021 @ 00:24:27.615","firefox.exe","2.7%","430.9MB","0%"
"Aug 27, 2021 @ 00:24:17.612","pycharm64.exe","6.5%",1GB,"0.9%"
"Aug 27, 2021 @ 00:24:17.612","dwm.exe","1.1%","174.8MB","0.8%"
"Aug 27, 2021 @ 00:24:17.612","SndVol.exe","0.1%","12.2MB","0.4%"
"Aug 27, 2021 @ 00:24:17.612","Discord.exe","0.8%","125.2MB","0.3%"
"Aug 27, 2021 @ 00:24:17.612","steam.exe","0.3%","49.8MB","0.3%"
"Aug 27, 2021 @ 00:24:17.612","firefox.exe","5.3%","864.9MB","0%"
"Aug 27, 2021 @ 00:24:17.612","firefox.exe","3.3%","541.7MB","0.1%"
"Aug 27, 2021 @ 00:24:17.612","firefox.exe","3.1%","510.1MB","0%"
"Aug 27, 2021 @ 00:24:17.612","firefox.exe","2.7%",432MB,"0%"
"Aug 27, 2021 @ 00:24:07.611","python.exe","0.7%",113MB,"3.6%"
"Aug 27, 2021 @ 00:24:07.611","dwm.exe","1%","165.2MB","0.4%"
"Aug 27, 2021 @ 00:24:07.611","firefox.exe","2.7%",432MB,"0.3%"
"Aug 27, 2021 @ 00:24:07.611","steam.exe","0.3%","49.7MB","0.3%"
"Aug 27, 2021 @ 00:24:07.611","metricbeat.exe","0.3%","44.1MB","0.3%"
"Aug 27, 2021 @ 00:24:07.611","pycharm64.exe","6.5%",1GB,"0.1%"
"Aug 27, 2021 @ 00:24:07.611","firefox.exe","5.3%","865.3MB","0.2%"
"Aug 27, 2021 @ 00:24:07.611","firefox.exe","3.3%","540.2MB","0%"
"Aug 27, 2021 @ 00:24:07.611","firefox.exe","3.1%","510.2MB","0%"
"Aug 27, 2021 @ 00:23:57.612","python.exe","1%","162.1MB","4.4%"
"Aug 27, 2021 @ 00:23:57.612","dwm.exe","1%","165.2MB","0.3%"
"Aug 27, 2021 @ 00:23:57.612","metricbeat.exe","0.3%","44.4MB","0.3%"
"Aug 27, 2021 @ 00:23:57.612","svchost.exe","0.1%",8MB,"0.3%"
"Aug 27, 2021 @ 00:23:57.612","CefSharp.BrowserSubprocess.exe","0.1%",20MB,"0.2%"
"Aug 27, 2021 @ 00:23:57.612","pycharm64.exe","6.5%",1GB,"0.1%"
"Aug 27, 2021 @ 00:23:57.612","firefox.exe","5.3%","861.6MB","0%"
"Aug 27, 2021 @ 00:23:57.612","firefox.exe","3.3%","540.2MB","0%"
"Aug 27, 2021 @ 00:23:57.612","firefox.exe","3.1%",510MB,"0%"
"Aug 27, 2021 @ 00:23:57.612","firefox.exe","2.7%",432MB,"0%"
"Aug 27, 2021 @ 00:23:47.616","pycharm64.exe","6.5%",1GB,"2.2%"
"Aug 27, 2021 @ 00:23:47.616","dwm.exe","1.2%",189MB,"0.7%"
"Aug 27, 2021 @ 00:23:47.616","SndVol.exe","0.1%","12.2MB","0.3%"
"Aug 27, 2021 @ 00:23:47.616","steam.exe","0.3%","49.7MB","0.3%"
"Aug 27, 2021 @ 00:23:47.616","metricbeat.exe","0.3%",44MB,"0.3%"
"Aug 27, 2021 @ 00:23:47.616","firefox.exe","5.3%","861.6MB","0%"
"Aug 27, 2021 @ 00:23:47.616","firefox.exe","3.3%","540.2MB","0%"
"Aug 27, 2021 @ 00:23:47.616","firefox.exe","3.1%",510MB,"0%"
"Aug 27, 2021 @ 00:23:47.616","firefox.exe","2.7%","432.1MB","0%"
"Aug 27, 2021 @ 00:23:37.611","sqlservr.exe","0.4%","57.7MB","2.6%"
"Aug 27, 2021 @ 00:23:37.611","pycharm64.exe","6.5%",1GB,"0.7%"
"Aug 27, 2021 @ 00:23:37.611","dwm.exe","1.1%","172.2MB","0.6%"
"Aug 27, 2021 @ 00:23:37.611","Discord.exe","0.8%",125MB,"0.3%"
"Aug 27, 2021 @ 00:23:37.611","SndVol.exe","0.1%","12.2MB","0.3%"
"Aug 27, 2021 @ 00:23:37.611","firefox.exe","5.3%","861.3MB","0%"
"Aug 27, 2021 @ 00:23:37.611","firefox.exe","3.3%","540.4MB","0%"
"Aug 27, 2021 @ 00:23:37.611","firefox.exe","3.1%","510.1MB","0%"
"Aug 27, 2021 @ 00:23:37.611","firefox.exe","2.7%","432.1MB","0%"
"Aug 27, 2021 @ 00:23:27.616","pycharm64.exe","6.5%",1GB,"1.3%"
"Aug 27, 2021 @ 00:23:27.616","dwm.exe","1%","165.3MB","0.9%"
"Aug 27, 2021 @ 00:23:27.616","steam.exe","0.3%","49.7MB","0.4%"
"Aug 27, 2021 @ 00:23:27.616","SndVol.exe","0.1%","12.2MB","0.4%"
"Aug 27, 2021 @ 00:23:27.616","Discord.exe","0.8%",125MB,"0.4%"
"Aug 27, 2021 @ 00:23:27.616","firefox.exe","5.3%","861.5MB","0%"
"Aug 27, 2021 @ 00:23:27.616","firefox.exe","3.3%","540.8MB","0.1%"
"Aug 27, 2021 @ 00:23:27.616","firefox.exe","3.2%","513.2MB","0%"
"Aug 27, 2021 @ 00:23:27.616","firefox.exe","2.7%",432MB,"0%"
"Aug 27, 2021 @ 00:23:17.618","pycharm64.exe","6.5%",1GB,"0.7%"
"Aug 27, 2021 @ 00:23:17.618","dwm.exe","1%","165.3MB","0.6%"
"Aug 27, 2021 @ 00:23:17.618","SndVol.exe","0.1%","12.2MB","0.4%"
"Aug 27, 2021 @ 00:23:17.618","steam.exe","0.3%","49.7MB","0.3%"
"Aug 27, 2021 @ 00:23:17.618","SteelSeriesEngine.exe","0.4%","66.7MB","0.3%"
"Aug 27, 2021 @ 00:23:17.618","firefox.exe","5.3%","864.6MB","0%"
"Aug 27, 2021 @ 00:23:17.618","firefox.exe","3.3%","541.2MB","0.1%"
"Aug 27, 2021 @ 00:23:17.618","firefox.exe","3.2%","513.2MB","0%"
"Aug 27, 2021 @ 00:23:17.618","firefox.exe","2.7%","432.8MB","0%"
"Aug 27, 2021 @ 00:23:07.614","pycharm64.exe","6.5%",1GB,"1.9%"
"Aug 27, 2021 @ 00:23:07.614","dwm.exe","1%","165.3MB","0.8%"
"Aug 27, 2021 @ 00:23:07.614","firefox.exe","1.9%","313.4MB","0.3%"
"Aug 27, 2021 @ 00:23:07.614","Taskmgr.exe","0.2%","36.2MB","0.3%"
"Aug 27, 2021 @ 00:23:07.614","SndVol.exe","0.1%","12.2MB","0.3%"
"Aug 27, 2021 @ 00:23:07.614","firefox.exe","5.3%","864.6MB","0.1%"
"Aug 27, 2021 @ 00:23:07.614","firefox.exe","3.3%",540MB,"0%"
"Aug 27, 2021 @ 00:23:07.614","firefox.exe","3.2%","513.1MB","0%"
"Aug 27, 2021 @ 00:23:07.614","firefox.exe","2.7%","433.8MB","0%"
"Aug 27, 2021 @ 00:22:57.617","pycharm64.exe","6.5%",1GB,"1.7%"
"Aug 27, 2021 @ 00:22:57.617","dwm.exe","1.1%","177.9MB","0.6%"
"Aug 27, 2021 @ 00:22:57.617","Discord.exe","0.8%","125.5MB","0.3%"
"Aug 27, 2021 @ 00:22:57.617","steam.exe","0.3%","49.7MB","0.3%"
"Aug 27, 2021 @ 00:22:57.617","svchost.exe","0.1%",8MB,"0.3%"
"Aug 27, 2021 @ 00:22:57.617","firefox.exe","5.3%","860.2MB","0%"
"Aug 27, 2021 @ 00:22:57.617","firefox.exe","3.3%","539.9MB","0%"
"Aug 27, 2021 @ 00:22:57.617","firefox.exe","3.2%","513.1MB","0%"
"Aug 27, 2021 @ 00:22:57.617","firefox.exe","2.7%","433.8MB","0%"
"Aug 27, 2021 @ 00:22:47.613","pycharm64.exe","6.5%",1GB,"3%"
"Aug 27, 2021 @ 00:22:47.613","firefox.exe","5.3%","860.1MB","1%"
"Aug 27, 2021 @ 00:22:47.613","dwm.exe","1.1%","180.2MB","0.9%"
"Aug 27, 2021 @ 00:22:47.613","steam.exe","0.3%","49.7MB","0.3%"
"Aug 27, 2021 @ 00:22:47.613","SndVol.exe","0.1%","12.2MB","0.3%"
"Aug 27, 2021 @ 00:22:47.613","firefox.exe","3.3%","539.7MB","0%"
"Aug 27, 2021 @ 00:22:47.613","firefox.exe","3.2%","513.1MB","0.1%"
"Aug 27, 2021 @ 00:22:47.613","firefox.exe","2.7%","434.2MB","0%"
"Aug 27, 2021 @ 00:22:37.611","pycharm64.exe","6.5%",1GB,"5.2%"
"Aug 27, 2021 @ 00:22:37.611","dwm.exe","1.1%","172.3MB","1.1%"
"Aug 27, 2021 @ 00:22:37.611","Discord.exe","0.8%","125.5MB","0.4%"
"Aug 27, 2021 @ 00:22:37.611","steam.exe","0.3%","49.7MB","0.4%"
"Aug 27, 2021 @ 00:22:37.611","SndVol.exe","0.1%","12.2MB","0.3%"
"Aug 27, 2021 @ 00:22:37.611","firefox.exe","5.4%","870.5MB","0.1%"
"Aug 27, 2021 @ 00:22:37.611","firefox.exe","3.3%","539.6MB","0%"
"Aug 27, 2021 @ 00:22:37.611","firefox.exe","3.2%","512.5MB","0%"
"Aug 27, 2021 @ 00:22:37.611","firefox.exe","2.7%","433.7MB","0%"
"Aug 27, 2021 @ 00:22:27.611","pycharm64.exe","6.5%",1GB,"6.4%"
"Aug 27, 2021 @ 00:22:27.611","sqlservr.exe","0.4%","57.8MB","2.6%"
"Aug 27, 2021 @ 00:22:27.611","dwm.exe","1.2%",190MB,"0.9%"
"Aug 27, 2021 @ 00:22:27.611","explorer.exe","0.7%","112.2MB","0.4%"
"Aug 27, 2021 @ 00:22:27.611","SndVol.exe","0.1%","12.2MB","0.3%"
"Aug 27, 2021 @ 00:22:27.611","firefox.exe","5.3%","870.2MB","0%"
"Aug 27, 2021 @ 00:22:27.611","firefox.exe","3.3%","539.8MB","0%"
"Aug 27, 2021 @ 00:22:27.611","firefox.exe","3.2%","512.4MB","0%"
"Aug 27, 2021 @ 00:22:27.611","firefox.exe","2.7%","433.7MB","0%"
"Aug 27, 2021 @ 00:22:17.610","pycharm64.exe","6.5%",1GB,"5.1%"
"Aug 27, 2021 @ 00:22:17.610","dwm.exe","1.2%","190.6MB","1%"
"Aug 27, 2021 @ 00:22:17.610","Discord.exe","0.8%","125.4MB","0.4%"
"Aug 27, 2021 @ 00:22:17.610","SndVol.exe","0.1%","12.2MB","0.4%"
"Aug 27, 2021 @ 00:22:17.610","steam.exe","0.3%","49.7MB","0.3%"
"Aug 27, 2021 @ 00:22:17.610","firefox.exe","5.4%","870.7MB","0%"
"Aug 27, 2021 @ 00:22:17.610","firefox.exe","3.3%","537.7MB","0.1%"
"Aug 27, 2021 @ 00:22:17.610","firefox.exe","3.2%","512.4MB","0%"
"Aug 27, 2021 @ 00:22:17.610","firefox.exe","2.7%","433.7MB","0%"
"Aug 27, 2021 @ 00:22:07.613","pycharm64.exe","6.5%",1GB,"3.5%"
"Aug 27, 2021 @ 00:22:07.613","dwm.exe","1.1%","183.4MB","1%"
"Aug 27, 2021 @ 00:22:07.613","Taskmgr.exe","0.2%","36.2MB","0.3%"
"Aug 27, 2021 @ 00:22:07.613","SndVol.exe","0.1%","12.2MB","0.3%"
"Aug 27, 2021 @ 00:22:07.613","firefox.exe","1.9%","313.5MB","0.3%"
"Aug 27, 2021 @ 00:22:07.613","firefox.exe","5.4%","870.9MB","0.1%"
"Aug 27, 2021 @ 00:22:07.613","firefox.exe","3.3%","534.7MB","0%"
"Aug 27, 2021 @ 00:22:07.613","firefox.exe","3.2%","512.4MB","0%"
